# Interplanetary shocks list from IPShocks.com
# Generated on 11.10.2020
# Columns:
# Year
# Month (1-12)
# Day (1-31)
# Hour (0-23)
# Minute (0-59)
# Second (0-59)
# Spacecraft
# Shock type
# Magnetic field upstream (nT)
# Magnetic field upstream absolute error (nT)
# X component of magnetic field upstream (nT)
# X component of magnetic field upstream absolute error (nT)
# Y component of magnetic field upstream (nT)
# Y component of magnetic field upstream absolute error (nT)
# Z component of magnetic field upstream (nT)
# Z component of magnetic field upstream absolute error (nT)
# Magnetic field downstream (nT)
# Magnetic field downstream absolute error (nT)
# X component of magnetic field downstream (nT)
# X component of magnetic field downstream absolute error (nT)
# Y component of magnetic field downstream (nT)
# Y component of magnetic field downstream absolute error (nT)
# Z component of magnetic field downstream (nT)
# Z component of magnetic field downstream absolute error (nT)
# Magnetic field ratio
# Magnetic field ratio absolute error
# Speed upstream (km/s)
# Speed upstream absolute error (km/s)
# X component of velocity upstream (km/s)
# X component of velocity upstream absolute error (km/s)
# Y component of velocity upstream (km/s)
# Y component of velocity upstream absolute error (km/s)
# Z component of velocity upstream (km/s)
# Z component of velocity upstream absolute error (km/s)
# Speed downstream (km/s)
# Speed downstream absolute error (km/s)
# X component of velocity downstream (km/s)
# X component of velocity downstream absolute error (km/s)
# Y component of velocity downstream (km/s)
# Y component of velocity downstream absolute error (km/s)
# Z component of velocity downstream (km/s)
# Z component of velocity downstream absolute error (km/s)
# Speed jump (km/s)
# Speed jump absolute error (km/s)
# Proton density upstream (cm^-3)
# Proton density upstream absolute error (cm^-3)
# Proton density downstream (cm^-3)
# Proton density downstream absolute error (cm^-3)
# Proton density ratio
# Proton density ratio absolute error
# Proton temperature ratio
# Proton temperature ratio absolute error
# Sound speed upstream (km/s)
# Sound speed upstream absolute error (km/s)
# Alfven speed upstream (km/s)
# Alfven speed upstream absolute error (km/s)
# Magnetosonic speed upstream (km/s)
# Magnetosonic speed upstream absolute error (km/s)
# Plasma beta upstream
# Plasma beta upstream absolute error
# Shock normal X
# Shock normal X absolute error
# Shock normal Y
# Shock normal Y absolute error
# Shock normal Z
# Shock normal Z absolute error
# Shock normal coordinate system
# Shock theta (degrees)
# Shock theta absolute error (degrees)
# Shock speed (km/s)
# Shock speed absolute error (km/s)
# Alfven Mach number
# Alfven Mach number absolute error
# Magnetosonic Mach number
# Magnetosonic Mach number absolute error
# Flag of the radial velocity assumption (0 or 1)
# Length of the analysis interval (minutes)
# Mean resolution of the magnetic field data (seconds)
# Mean resolution of the plasma data (seconds)
2000, 1,27,15, 3,27,     Wind,FF,14.70,0.313, 13.26, 0.280,  0.50, 0.794,  6.24, 0.374,20.67, 0.805, 15.33, 0.739, -0.57, 1.564, 13.73, 0.783,1.41,0.062, 329.25,  0.765, -326.72,   0.646,  -28.57,   2.050,   29.00,   2.187, 365.96,  2.672, -357.68,   1.829,  -45.75,  10.031,   61.49,   7.271, 36.71,  2.780, 37.17, 2.102, 69.80, 2.408, 1.88, 0.124,  4.96,  0.440,  8.70,  0.822, 1.75, 0.227, 51.91, 3.996, 52.91, 1.902, 74.13, 2.999, 1.16, 0.311,-0.92, 0.092,-0.34, 0.256, 0.21, 0.117,GSE,41.00,   9.038, 403.41,   17.555, 1.66,  0.251, 1.18, 0.181,0, 8.0,  3.000,103.600
2000, 1,28, 8,55,53,      ACE,FR, 7.58,0.080, -5.43, 0.873,  4.76, 1.442, -0.55, 1.299,10.07, 0.119, -8.62, 0.571,  4.82, 0.988, -0.64, 1.251,1.33,0.021, 691.73, 12.672, -691.47,  12.791,   -0.28,  13.548,   -7.11,  13.043, 668.83,  6.970, -665.40,   7.010,   23.17,  15.364,  -59.13,  20.011, 22.91, 14.462,  2.12, 0.182,  3.40, 0.393, 1.61, 0.231, 15.88,  2.738, 15.73,  2.024, 0.99, 0.213, 64.72, 4.313,113.89, 4.430,131.05, 3.511, 0.39, 0.087, 0.04, 0.562, 0.41, 0.392,-0.91, 0.178,GSE,71.72,  37.254, 135.71,  359.167, 1.04,  6.537, 0.90, 5.681,0, 8.0, 16.000, 64.000
2000, 1,30,18,45,12,      ACE,FF, 5.41,0.063, -4.57, 0.529,  0.58, 1.378, -2.22, 0.793, 7.27, 0.701, -3.23, 2.397,  2.77, 4.393,  2.33, 1.992,1.34,0.131, 610.03,  2.907, -608.99,   3.007,   29.65,   9.764,   16.18,   7.402, 661.83, 22.648, -660.09,  23.530,   31.94,  32.313,  -10.49,  16.756, 51.81, 22.833,  4.00, 0.197,  5.15, 0.581, 1.29, 0.158, 12.05,  0.671, 28.40,  6.419, 2.36, 0.549, 60.57, 3.474, 58.97, 1.421, 84.54, 2.622, 1.27, 0.249,-0.92, 0.256, 0.38, 0.704, 0.09, 0.725,GSE,34.16,  32.383, 778.70,  217.142, 3.47,  2.847, 2.42, 1.986,0, 8.0, 16.000, 71.200
2000, 1,30,19, 4,36,     Wind,FF, 5.03,0.218, -2.83, 0.646,  3.39, 0.959, -1.36, 1.586, 7.17, 0.222, -3.64, 1.941, -0.52, 2.185, -5.23, 1.336,1.43,0.076, 627.22,  4.920, -626.43,   5.132,  -22.55,   3.451,   20.05,   9.599, 676.44, 18.826, -670.84,  18.553,   51.94,  22.353,   64.33,  20.098, 49.22, 19.458,  3.31, 0.445,  4.62, 0.415, 1.39, 0.225, 14.14,  5.502, 21.36,  5.916, 1.51, 0.722, 62.70, 6.593, 61.02, 4.055, 87.62, 5.074, 1.30, 0.411,-0.93, 0.226, 0.34, 0.484,-0.15, 0.498,GSE,30.29,  38.725, 782.44,  194.332, 3.48,  2.493, 2.42, 1.734,0, 8.0,  3.000,103.600
2000, 2, 5,14,49,27,      ACE,FF, 5.53,0.071, -2.87, 0.226,  4.70, 0.154,  0.19, 0.340, 7.62, 0.689, -2.54, 0.696,  7.11, 0.567, -0.42, 0.616,1.38,0.126, 374.94,  0.871, -374.51,   0.820,   -8.70,   0.905,   15.66,   1.773, 399.79,  1.824, -398.13,   2.051,  -31.19,   4.168,   18.31,   1.469, 24.86,  2.021,  6.91, 0.216, 13.53, 1.380, 1.96, 0.209,  2.20,  0.381,  3.98,  0.308, 1.81, 0.344, 48.11, 4.301, 45.87, 0.743, 66.48, 3.180, 1.32, 0.393,-0.98, 0.065, 0.09, 0.295,-0.17, 0.353,GSE,54.29,  18.220, 405.96,   41.552, 0.92,  0.359, 0.64, 0.249,0, 8.0, 16.000, 71.200
2000, 2, 5,15,26,30,     Wind,FF, 5.90,0.036, -3.17, 0.137,  4.96, 0.104,  0.42, 0.159, 8.77, 0.331, -3.85, 0.291,  7.84, 0.322, -0.31, 0.718,1.49,0.057, 375.74,  1.102, -374.93,   1.142,  -20.74,   0.450,   13.23,   1.808, 409.30,  1.234, -406.95,   1.489,  -40.07,   3.132,   17.45,   1.747, 33.56,  1.655,  5.47, 0.146, 10.98, 1.024, 2.01, 0.195,  2.74,  0.246,  3.57,  0.384, 1.30, 0.182, 48.88, 4.212, 54.99, 0.559, 73.58, 2.801, 0.95, 0.273,-0.98, 0.024,-0.22, 0.102, 0.04, 0.109,GSE,69.99,   6.591, 441.47,    8.598, 1.29,  0.151, 0.96, 0.118,0, 8.0,  3.000, 90.000
2000, 2, 5,15,44,30,     OMNI,FF, 5.90,0.033, -3.16, 0.112,  4.96, 0.089,  0.41, 0.139, 8.41, 0.670, -3.74, 0.342,  7.46, 0.688, -0.54, 0.742,1.43,0.114, 375.59,  1.029, -374.76,   1.057,  -20.61,   0.336,   13.63,   1.510, 408.51,  2.048, -405.89,   2.740,  -42.45,   6.320,   16.88,   1.666, 32.93,  2.292,  5.11, 0.117, 11.03, 1.215, 2.16, 0.243,  2.72,  0.224,  3.66,  0.404, 1.35, 0.186, 48.85, 4.213, 56.97, 0.492, 75.04, 2.745, 0.88, 0.254,-0.97, 0.037,-0.24, 0.143,-0.05, 0.134,GSE,71.79,   8.825, 433.13,   11.973, 1.15,  0.168, 0.88, 0.132,0, 8.0, 60.000, 60.000
2000, 2, 7,14,23,46,  Ulysses,FF, 1.00,0.025, -0.31, 0.054,  0.94, 0.023,  0.12, 0.045, 2.36, 0.175, -0.67, 0.176,  2.18, 0.272,  0.39, 0.381,2.35,0.184, 440.21,  1.604,  439.13,   1.721,  -29.80,   1.153,   -7.03,   3.308, 496.08,  5.616,  494.83,   5.382,  -17.60,   5.840,   29.80,   4.603, 55.87,  5.840,  0.23, 0.012,  0.52, 0.031, 2.32, 0.185,  3.95,  0.106, 14.70,  1.965, 3.72, 0.507, 36.67, 5.599, 45.89, 1.535, 58.75, 3.718, 0.77, 0.394, 0.84, 0.070, 0.13, 0.184, 0.53, 0.085,RTN,85.22,  12.113, 479.59,   36.584, 2.60,  0.283, 2.03, 0.247,0,12.0,  1.000,240.000
2000, 2,11, 2,12,55,      ACE,FF, 5.63,0.049,  5.43, 0.110, -0.51, 0.614, -0.26, 0.555,10.73, 1.033,  3.62, 2.865,  3.16, 7.898,  2.45, 3.523,1.91,0.184, 417.44,  2.843, -416.66,   2.541,    4.20,   8.014,  -23.28,   7.022, 523.02, 11.277, -520.58,  10.995,   19.71,  46.019,  -15.59,  11.417,105.58, 11.629,  3.59, 0.297,  9.16, 1.995, 2.56, 0.595, 11.03,  0.981, 24.83,  8.152, 2.25, 0.766, 59.40, 3.637, 65.14, 2.550, 88.17, 3.233, 1.00, 0.209,-0.93, 0.278,-0.28, 0.565,-0.25, 0.841,GSE,27.60,  42.142, 539.94,  170.632, 2.28,  1.138, 1.68, 0.840,0, 8.0, 16.000, 71.200
2000, 2,11, 2,35, 9,     Wind,FF, 5.53,0.331,  5.20, 0.407,  0.76, 0.858, -0.69, 1.157, 8.79, 0.665,  6.26, 1.751,  2.23, 4.902,  0.31, 2.450,1.59,0.154, 408.81,  4.176, -407.19,   3.742,   25.97,  14.874,  -11.30,  20.831, 482.43, 16.543, -476.81,  14.820,    9.86,  68.945,  -19.04,  38.233, 73.62, 17.062,  3.28, 0.511,  9.18, 2.009, 2.80, 0.751,  4.38,  1.416, 51.80, 21.529,11.83, 6.229, 51.11, 4.451, 67.38, 2.798, 84.62, 2.757, 0.70, 0.211,-0.86, 0.698, 0.39, 1.247, 0.34, 1.976,GSE,34.21,  69.615, 433.83,  399.121, 1.17,  1.709, 0.93, 1.361,0, 8.0,  3.000,103.600
